Rented Bike Count,Hour,Temperature(°C),Humidity(%),Visibility (10m),Rainfall(mm)_capped,Snowfall(cm)_capped,Wind speed (m/s)_capped,Solar Radiation (MJ/m2)_capped,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,is_weekend
25.41653005427767,8,-1.1542837042205742,-0.34892227603140546,0.8986315255955397,0.0,0.0,0.8944271909999159,0.05,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.627936010197157,9,-1.1047119210747889,-0.739478077304885,0.7952356817029903,0.0,0.0,0.7071067811865476,0.52,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.329709716755891,10,-0.8403290776306008,-0.6418391269865151,0.6097313735428281,0.0,0.0,1.0954451150103321,1.17,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.72004514666935,11,-0.6998756920508757,-0.6906586021457001,0.5392802838317283,0.0,0.0,1.51657508881031,1.77,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.0,12,-0.6668278366203524,-0.739478077304885,0.5595539787126204,0.0,0.0,1.449137674618944,1.38,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.2208671582886,13,-0.6337799811898288,-0.8371170276232549,0.5423213380638621,0.0,0.0,1.3416407864998738,1.03,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.313207915827967,14,-0.5924701619016743,-0.9835754531008097,0.5372529143436391,0.0,0.0,1.2649110640673518,1.1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.79898987322333,15,-0.5346364148982582,-1.1300338785783646,0.48859604662949824,0.0,0.0,1.61245154965971,1.2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.074859899884732,16,-0.5346364148982582,-1.1300338785783646,0.5524581855043081,0.0,0.0,1.70293863659264,1.1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.847319317591726,17,-0.5842081980440434,-1.0812144034191795,0.5301571211353269,0.0,0.0,1.7320508075688772,0.57,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28.61817604250837,18,-0.6668278366203524,-0.739478077304885,0.4617334009123163,0.0,0.0,1.5491933384829668,0.19,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23.08679276123039,19,-0.757709439054292,-0.15364437539466572,0.35529650278763303,0.0,0.0,1.2649110640673518,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.42057785666214,20,-0.8568530053458625,0.09045300040125899,0.32133806386213887,0.0,0.0,1.378404875209022,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.697715603592208,21,-0.9064247884916478,0.2369114258788138,0.29244804865686774,0.0,0.0,1.0954451150103321,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.894443627691185,22,-0.9725204993526949,0.5298282768339234,0.2524075012671059,0.0,0.0,0.8366600265340756,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.7648230602334,23,-1.0138303186408493,0.7251061774706632,0.22199695894576787,0.0,0.0,1.224744871391589,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.30413469565007,0,-1.0551401379290037,0.8227451277890331,0.1860111505321845,0.0,0.0,1.51657508881031,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.114877048604,1,-1.096449957217158,0.871564602948218,0.1900658895083629,0.0,0.0,1.2649110640673518,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.723805294763608,2,-1.121235848790051,0.871564602948218,0.19969589457678663,0.0,0.0,0.8944271909999159,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.937253933193772,3,-1.1625456680782051,1.0668425035849578,0.1849974657881399,0.0,0.0,0.8366600265340756,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.0,4,-1.1873315596510978,1.2133009290625125,0.17283324885960466,0.0,0.0,0.7745966692414834,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.888194417315589,5,-1.2038554873663596,1.1644814539033277,0.17638114546376077,0.0,0.0,1.140175425099138,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.806248474865697,6,-1.228641378939252,1.1644814539033277,0.17942219969589457,0.0,0.0,1.3416407864998738,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.09975124224178,7,-1.236903342796883,0.871564602948218,0.25342118601115055,0.0,0.0,1.378404875209022,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26.962937525425527,8,-1.228641378939252,0.6274672271522933,0.29548910288900154,0.0,0.0,1.3038404810405297,0.06,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.595917942265423,9,-1.170807631935836,-0.10482490023548077,0.3456664977192093,0.0,0.0,1.1832159566199232,0.54,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.278820596099706,10,-0.964258535495064,-0.9835754531008097,0.5864166244298022,0.0,0.0,1.760681686165901,1.13,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.944358444926362,11,-0.8238051499153389,-1.1300338785783646,0.6274708565636087,0.0,0.0,1.9748417658131499,1.71,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.867962264113206,12,-0.7246615836237684,-1.715867580488584,0.8910288900152052,0.0,0.0,1.8708286933869707,2.03,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.235384061671343,13,-0.7081376559085067,-1.7646870556477687,0.9047136340598073,0.0,0.0,1.9748417658131499,2.21,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.303005217723125,14,-0.6420419450474596,-1.8623260059661386,0.9320831221490116,0.0,0.0,1.9235384061671346,2.12,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.760539492026695,15,-0.6089940896169361,-1.9599649562845085,0.9695894576786619,0.0,0.0,1.9235384061671346,1.82,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.82422760159901,16,-0.6337799811898288,-2.0087844314436936,1.0,0.0,0.0,1.8439088914585775,1.2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.67156809750927,17,-0.7329235474813993,-1.9111454811253237,1.0,0.0,0.0,1.8973665961010275,0.58,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27.640549922170507,18,-0.7907572944848156,-1.8623260059661386,1.0,0.0,0.0,1.70293863659264,0.16,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.847319317591726,19,-0.8485910414882316,-1.8135065308069538,1.0,0.0,0.0,1.4832396974191326,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.920887928424502,20,-0.9064247884916478,-1.9111454811253237,1.0,0.0,0.0,1.760681686165901,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.37154878746336,21,-0.964258535495064,-1.8135065308069538,1.0,0.0,0.0,1.2649110640673518,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.86057109949175,22,-1.0138303186408493,-1.7646870556477687,1.0,0.0,0.0,1.70293863659264,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.556349186104045,23,-1.096449957217158,-1.569409155011029,1.0,0.0,0.0,1.816590212458495,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.076696830622021,0,-1.170807631935836,-1.471770204692659,0.994931576279777,0.0,0.0,1.8439088914585775,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12.727922061357855,1,-1.236903342796883,-1.3253117792151043,0.984794728839331,0.0,0.0,1.0488088481701516,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.246950765959598,2,-1.2947370898002992,-1.3253117792151043,0.9650278763304612,0.0,0.0,1.2649110640673518,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.681145747868608,3,-1.3360469090884535,-1.2764923040559193,0.988342625443487,0.0,0.0,0.9486832980505138,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.0710678118654755,4,-1.3690947645189773,-1.2764923040559193,1.0,0.0,0.0,1.0488088481701516,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.937253933193772,5,-1.3856186922342388,-1.1300338785783646,1.0,0.0,0.0,1.3416407864998738,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12.609520212918492,6,-1.3856186922342388,-1.1788533537375494,1.0,0.0,0.0,1.8439088914585775,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.621416870348583,7,-1.39388065609187,-1.1300338785783646,0.9898631525595538,0.0,0.0,1.8708286933869707,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26.795522013948524,8,-1.4104045838071317,-1.0812144034191795,0.9771920932589964,0.0,0.0,1.378404875209022,0.06,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.313207915827967,9,-1.3690947645189773,-1.471770204692659,0.9513431322858591,0.0,0.0,1.3038404810405297,0.63,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15.620499351813308,10,-1.2038554873663596,-1.618228630170214,0.9559047136340597,0.0,0.0,1.61245154965971,1.17,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16.61324772583615,11,-1.038616210213742,-1.7646870556477687,0.952863659401926,0.0,0.0,1.4832396974191326,1.57,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.734993995195193,12,-0.8733769330611244,-2.0087844314436936,0.9107957425240749,0.0,0.0,1.4142135623730951,1.99,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.291616465790582,13,-0.8155431860577081,-2.155242856921248,1.0,0.0,0.0,1.816590212458495,2.14,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.1049731745428,14,-0.7824953306271846,-2.155242856921248,0.9923973644196655,0.0,0.0,1.70293863659264,2.49,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.131126469708992,15,-0.7081376559085067,-2.1064233817620632,0.9974657881398885,0.0,0.0,1.6431676725154984,2.21,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.223748416156685,16,-0.7494474751966611,-2.155242856921248,1.0,0.0,0.0,1.9748417658131499,1.71,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.656407827707714,17,-0.7990192583424464,-2.155242856921248,1.0,0.0,0.0,1.9235384061671346,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28.0,18,-0.9064247884916478,-2.0576039066028784,1.0,0.0,0.0,1.8439088914585775,0.31,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.447610589527216,19,-1.0634021017866346,-0.9347559779416248,1.0,0.0,0.0,1.6733200530681511,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.867962264113206,20,-1.1460217403629434,-0.739478077304885,1.0,0.0,0.0,1.224744871391589,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.57417562100671,21,-1.1873315596510978,-0.3001028008722205,1.0,0.0,0.0,1.4832396974191326,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.291616465790582,22,-1.236903342796883,-0.15364437539466572,1.0,0.0,0.0,1.1832159566199232,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.933184523068078,23,-1.2782131620850374,-0.007185949917110889,1.0,0.0,0.0,1.0488088481701516,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13.96424004376894,0,-1.2782131620850374,-0.007185949917110889,1.0,0.0,0.0,1.3038404810405297,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.784048752090222,1,-1.236903342796883,-0.007185949917110889,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.770329614269007,2,-1.2947370898002992,-0.05600542507629583,0.9923973644196655,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.426149773176359,3,-1.2864751259426683,-0.05600542507629583,0.9974657881398885,0.0,0.0,0.7071067811865476,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.12403840463596,4,-1.253427270512145,-0.007185949917110889,1.0,0.0,0.0,0.5477225575051661,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.660254037844387,5,-1.253427270512145,0.04163352524207405,0.991890522047643,0.0,0.0,1.0488088481701516,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.288205727444508,6,-1.3029990536579301,0.18809195071962886,0.9979726305119108,0.0,0.0,0.8944271909999159,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19.313207915827967,7,-1.3608328006613462,0.28573090103799875,0.9447541814495691,0.0,0.0,0.8366600265340756,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27.982137159266443,8,-1.3525708368037155,0.2369114258788138,0.7328940699442473,0.0,0.0,0.9486832980505138,0.07,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19.570385790780925,9,-1.2121174512239905,-0.34892227603140546,0.8246325392802838,0.0,0.0,0.9486832980505138,0.58,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.09347693943108,10,-0.9807824632103257,-0.6906586021457001,0.9118094272681195,0.0,0.0,1.0488088481701516,1.16,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17.549928774784245,11,-0.8320671137729699,-0.6906586021457001,0.87886467308667,0.0,0.0,0.9486832980505138,1.45,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18.76166303929372,12,-0.6585658727627214,-0.5442001766681452,0.6822098327420172,0.0,0.0,1.61245154965971,1.72,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17.776388834631177,13,-0.6833517643356141,-0.34892227603140546,0.5478966041561074,0.0,0.0,1.9493588689617927,1.08,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18.193405398660254,14,-0.6585658727627214,-0.3977417511905904,0.5783071464774454,0.0,0.0,2.073644135332772,1.01,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18.867962264113206,15,-0.6420419450474596,-0.44656122634977535,0.5631018753167765,0.0,0.0,2.0976176963403033,0.96,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20.09975124224178,16,-0.6420419450474596,-0.3977417511905904,0.5544855549923973,0.0,0.0,2.073644135332772,0.74,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.563858652847824,17,-0.6750898004779832,-0.3001028008722205,0.5230613279270147,0.0,0.0,1.9748417658131499,0.5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27.018512172212592,18,-0.7329235474813993,-0.10482490023548077,0.4951849974657881,0.0,0.0,2.0,0.18,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22.338307903688676,19,-0.7659714029119229,0.09045300040125899,0.4607197161682717,0.0,0.0,1.6431676725154984,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18.65475810617763,20,-0.8072812222000773,0.18809195071962886,0.4804865686771414,0.0,0.0,1.5491933384829668,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19.82422760159901,21,-0.8155431860577081,0.28573090103799875,0.5712113532691332,0.0,0.0,1.5811388300841898,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18.601075237738275,22,-0.8155431860577081,0.3345503761971837,0.5691839837810441,0.0,0.0,1.51657508881031,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.212670403551895,23,-0.8155431860577081,0.2369114258788138,0.6213887480993411,0.0,0.0,1.61245154965971,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.48074069840786,0,-0.9146867523492788,1.3597593545400675,0.013684744044602128,0.4,0.4,1.6431676725154984,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.416198487095663,1,-1.0055683547832184,1.847954106131917,0.0461226558540294,0.0,2.5,1.449137674618944,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.874007874011811,2,-0.9973063909255876,1.8967735812911017,0.08616320324379119,0.0,2.5,1.1832159566199232,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.656854249492381,3,-0.9807824632103257,1.8967735812911017,0.10947795235681704,3.7,2.5,1.0954451150103321,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,4,-0.964258535495064,1.847954106131917,0.10846426761277243,0.0,2.5,1.5811388300841898,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.244997998398398,5,-0.9725204993526949,1.603856730335992,0.11657374556512926,0.0,2.5,0.8366600265340756,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.937253933193772,6,-1.0220922824984802,1.7991346309727319,0.08616320324379119,0.0,2.5,0.5477225575051661,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.19090595827292,7,-1.0634021017866346,1.8967735812911017,0.07704004054738976,0.0,2.5,0.7071067811865476,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.77371993328519,8,-1.0716640656442653,1.8967735812911017,0.08616320324379119,0.0,2.5,0.6324555320336759,0.05,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.628738838327793,9,-1.0138303186408493,1.750315155813547,0.08717688798783578,0.0,2.5,0.7745966692414834,0.37,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.564659966250536,10,-0.8733769330611244,1.2133009290625125,0.09832742017232642,0.0,2.5,0.8944271909999159,0.92,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.165750888103101,11,-0.7411855113390301,0.6762867023114782,0.10593005575266093,0.0,2.5,0.9486832980505138,1.1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.822603841260722,12,-0.617256053474567,0.5786477519931084,0.10086163203243792,0.0,1.7,0.9486832980505138,1.73,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.435595774162696,13,-0.5015885594677346,0.28573090103799875,0.10846426761277243,0.0,0.6,1.4142135623730951,1.94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.663521732655695,14,-0.410706957033795,-0.05600542507629583,0.12671059300557527,0.0,0.0,1.449137674618944,1.39,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.663521732655695,15,-0.3776591016032715,0.18809195071962886,0.1338063862138875,0.0,0.0,0.7745966692414834,1.22,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.81488772222678,16,-0.3693971377456405,0.09045300040125899,0.16573745565129244,0.0,0.0,1.6431676725154984,0.36,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.6794833886788,17,-0.40244499317616406,0.48100880167473853,0.16472377090724785,0.0,0.0,2.04939015319192,0.27,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.865034312755125,18,-0.43549284860668763,0.5786477519931084,0.17587430309173846,0.0,0.0,2.23606797749979,0.08,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.518284528683193,19,-0.4850646317524729,0.7251061774706632,0.17334009123162697,0.0,0.0,1.9235384061671346,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.175564037317667,20,-0.5263744510406273,0.920384078107403,0.146477445514445,0.0,0.0,1.6733200530681511,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.916472867168917,21,-0.5594223064711509,1.018023028425773,0.141409021794222,0.0,0.0,1.6431676725154984,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.05872210923198,22,-0.5842081980440434,1.1156619787441426,0.13431322858590977,0.0,0.0,1.5811388300841898,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.588457268119896,23,-0.6007321257593052,1.0668425035849578,0.11708058793715154,0.0,0.0,1.6431676725154984,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.033296378372908,0,-0.6750898004779832,1.1644814539033277,0.10795742524075012,0.0,0.0,1.7320508075688772,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16.217274740226856,1,-0.7246615836237684,1.2133009290625125,0.10542321338063862,0.0,0.0,1.3038404810405297,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14.035668847618199,2,-0.7494474751966611,1.1644814539033277,0.10238215914850482,0.0,0.0,1.2649110640673518,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11.532562594670797,3,-0.7659714029119229,1.1644814539033277,0.0963000506842372,0.0,0.0,1.70293863659264,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7.937253933193772,4,-0.8320671137729699,1.1644814539033277,0.09883426254434871,0.0,0.0,1.6733200530681511,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7.615773105863909,5,-0.9064247884916478,1.2621204042216976,0.0947795235681703,0.0,0.0,1.6431676725154984,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.48528137423857,6,-0.9559965716374332,1.2133009290625125,0.11049163710086163,0.0,0.0,1.5811388300841898,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10.392304845413264,7,-1.0055683547832184,1.3597593545400675,0.0932589964521034,0.0,0.0,1.2649110640673518,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14.247806848775006,8,-1.0551401379290037,0.920384078107403,0.13279270146984287,0.0,0.0,1.6733200530681511,0.06,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15.905973720586866,9,-1.0055683547832184,0.28573090103799875,0.20425747592498733,0.0,0.0,1.9493588689617927,0.65,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16.09347693943108,10,-0.9890444270679566,0.09045300040125899,0.2382159148504815,0.0,0.0,1.70293863659264,0.71,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17.26267650163207,11,-0.8733769330611244,-0.3977417511905904,0.2944754181449569,0.0,0.0,1.5491933384829668,1.1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19.05255888325765,12,-0.7246615836237684,-1.0323949282599947,0.3730359858084136,0.0,0.0,1.1832159566199232,1.75,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20.29778313018444,13,-0.617256053474567,-1.4229507295334742,0.4967055245818551,0.0,0.0,1.449137674618944,2.08,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21.307275752662516,14,-0.4850646317524729,-1.9111454811253237,0.9204257475924987,0.0,0.0,1.378404875209022,2.36,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21.61018278497431,15,-0.5015885594677346,-1.6670481053293988,0.7648251393816523,0.0,0.0,1.6431676725154984,1.95,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22.561028345356956,16,-0.5676842703287817,-1.8135065308069538,0.931069437404967,0.0,0.0,1.7320508075688772,1.34,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21.494185260204677,17,-0.6503039089050905,-1.471770204692659,0.7349214394323365,0.0,0.0,1.760681686165901,0.77,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19.467922333931785,18,-0.7659714029119229,-1.3741312543742892,0.8611251900658895,0.0,0.0,1.70293863659264,0.31,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17.4928556845359,19,-0.8816388969187552,-1.5205896798518441,0.9406994424733908,0.0,0.0,1.6733200530681511,0.01,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15.264337522473747,20,-0.964258535495064,-1.2764923040559193,0.8910288900152052,0.0,0.0,1.1832159566199232,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15.231546211727817,21,-0.9973063909255876,-1.3253117792151043,0.9609731373542828,0.0,0.0,1.140175425099138,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14.798648586948742,22,-1.0468781740713728,-1.2764923040559193,0.968068930562595,0.0,0.0,0.9486832980505138,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
